subject_id,session_id,domain,position,word,language_type,rt_ms,x,y
83682,Bq4b2GF0lZnMxvhrIQvT,animals,4,pakshi,Hindi/Hinglish,8966.0,0.17708709794000724,0.4744931420913057
83682,Bq4b2GF0lZnMxvhrIQvT,animals,5,kabootar,Hindi/Hinglish,7313.2,0.1850831571126479,0.22447175568165617
83682,Bq4b2GF0lZnMxvhrIQvT,animals,6,baagh,Hindi/Hinglish,5970.3,0.7158901267421406,0.9197867062077618
83682,Bq4b2GF0lZnMxvhrIQvT,animals,7,sher,Hindi/Hinglish,3101.0,0.45020018340826234,0.8814622601157718
83682,Bq4b2GF0lZnMxvhrIQvT,animals,8,hiran,Hindi/Hinglish,3843.4,0.5827065136852505,0.6971399241495337
83682,Bq4b2GF0lZnMxvhrIQvT,animals,9,mor,Hindi/Hinglish,7769.3,0.30780986627710977,0.3540448829450512
83682,Bq4b2GF0lZnMxvhrIQvT,colours,1,hara,Hindi/Hinglish,5383.8,0.6224719352636351,0.40514414440103796
83682,Bq4b2GF0lZnMxvhrIQvT,colours,2,neela,Hindi/Hinglish,2413.3,0.6918996673559291,0.5876415067438479
83682,Bq4b2GF0lZnMxvhrIQvT,colours,3,laal,Hindi/Hinglish,2703.8,0.3641262595334855,0.6314408737061222
83682,Bq4b2GF0lZnMxvhrIQvT,colours,4,peela,Hindi/Hinglish,2913.9,0.49770185986402204,0.27192106989078674
83682,Bq4b2GF0lZnMxvhrIQvT,colours,5,kaala,Hindi/Hinglish,1965.6,0.06251052507493854,0.06022412957312726
83682,Bq4b2GF0lZnMxvhrIQvT,colours,6,safid,Hindi/Hinglish,5723.3,0.9586054692313725,0.8832872337391998
83682,Bq4b2GF0lZnMxvhrIQvT,colours,7,naaringe,Hindi/Hinglish,9058.0,0.43622912075993014,0.4544184322335966
83682,Bq4b2GF0lZnMxvhrIQvT,colours,8,gulaabi,Hindi/Hinglish,14125.5,0.20020174315150005,0.9106618380906214
83682,Bq4b2GF0lZnMxvhrIQvT,colours,9,bhuura,Hindi/Hinglish,8906.5,0.8293595455936873,0.1514728107445322
83682,Bq4b2GF0lZnMxvhrIQvT,foods,1,pani puri,Hindi/Hinglish,25134.2,0.1703858590706018,0.06022412957312726
83682,Bq4b2GF0lZnMxvhrIQvT,foods,2,sabzi,Hindi/Hinglish,3130.8,0.7581441263573544,0.25549630727993383
83682,Bq4b2GF0lZnMxvhrIQvT,foods,3,roti,Hindi/Hinglish,2837.7,0.8080790086067718,0.34856996207476687
83682,Bq4b2GF0lZnMxvhrIQvT,foods,4,chawal,Hindi/Hinglish,5766.8,0.6938179678394006,0.46719324759759334
83682,Bq4b2GF0lZnMxvhrIQvT,foods,5,daal,Hindi/Hinglish,1577.9,0.748036159252679,0.5657418232627106
83682,Bq4b2GF0lZnMxvhrIQvT,foods,6,khicdi,Hindi/Hinglish,8530.1,0.9209358884860495,0.5766916650032793
83682,Bq4b2GF0lZnMxvhrIQvT,foods,7,dahi,Hindi/Hinglish,4304.3,0.5853178596185238,0.129573127263395
83682,Bq4b2GF0lZnMxvhrIQvT,foods,8,dooth,Hindi/Hinglish,2097.5,0.41888968997837056,0.7391143174883801
83682,Bq4b2GF0lZnMxvhrIQvT,foods,9,chaat,Hindi/Hinglish,2828.7,0.10862088344385748,0.1715475206022413
94502,HuG8VyxAWuDb2m9eEDx1,body-parts,1,सिर,Hindi/Hinglish,32356.9,0.34873570643586166,0.18344195027757665
94502,HuG8VyxAWuDb2m9eEDx1,body-parts,2,कान,Hindi/Hinglish,5830.6,0.34704820588466195,0.2471638909003138
94502,HuG8VyxAWuDb2m9eEDx1,body-parts,3,मुँह,Hindi/Hinglish,5117.5,0.34684475924232444,0.316678735216027
94502,HuG8VyxAWuDb2m9eEDx1,body-parts,4,कंधा,Hindi/Hinglish,5234.1,0.13926261914248061,0.49239681390296886
94502,HuG8VyxAWuDb2m9eEDx1,body-parts,5,घुटना,Hindi/Hinglish,6797.5,0.3163016190961943,0.5947381124788801
94502,HuG8VyxAWuDb2m9eEDx1,animals,1,गाय,Hindi/Hinglish,23362.5,0.44762536543126,0.32826454260197924
94502,HuG8VyxAWuDb2m9eEDx1,animals,2,घोड़ा,Hindi/Hinglish,7567.8,0.45187566845225385,0.575428433502293
94502,HuG8VyxAWuDb2m9eEDx1,animals,3,कुत्ता,Hindi/Hinglish,6342.0,0.39651983430541604,0.32826454260197924
94502,HuG8VyxAWuDb2m9eEDx1,animals,4,बाघ,Hindi/Hinglish,6537.5,0.8407417739981441,0.4692251991310644
94502,HuG8VyxAWuDb2m9eEDx1,animals,5,सियार,Hindi/Hinglish,6739.9,0.15622779099589038,0.5831523050929278
94502,HuG8VyxAWuDb2m9eEDx1,animals,6,नीलगाय,Hindi/Hinglish,6494.4,0.4535275918373388,0.6565290852039585
94502,HuG8VyxAWuDb2m9eEDx1,foods,1,चावल,Hindi/Hinglish,15884.0,0.4106952032611182,0.18537291817523532
94502,HuG8VyxAWuDb2m9eEDx1,foods,2,बाजरा,Hindi/Hinglish,6236.1,0.4174343273039026,0.388124547429399
94502,HuG8VyxAWuDb2m9eEDx1,foods,3,उड़द,Hindi/Hinglish,6604.2,0.4223870185003923,0.5831523050929278
94502,HuG8VyxAWuDb2m9eEDx1,foods,4,राजमा,Hindi/Hinglish,6557.4,0.47909923059754733,0.5850832729905865
94502,HuG8VyxAWuDb2m9eEDx1,foods,5,टमाटर,Hindi/Hinglish,6308.0,0.4286556090209705,0.8110065170166546
94502,HuG8VyxAWuDb2m9eEDx1,foods,6,बैंगन,Hindi/Hinglish,6936.9,0.4821752050871347,0.8090755491189959
94502,HuG8VyxAWuDb2m9eEDx1,foods,7,मूली,Hindi/Hinglish,6677.2,0.3770120719836358,0.814868452811972
81851,IqneyRimiRW4kS3T2yDx,body-parts,1,आंख,Hindi/Hinglish,10576.3,0.5134542274057895,0.17066562461265056
81851,IqneyRimiRW4kS3T2yDx,body-parts,2,हाथ,Hindi/Hinglish,9008.3,0.42741398804684644,0.30456657376400315
81851,IqneyRimiRW4kS3T2yDx,body-parts,3,पैर,Hindi/Hinglish,9879.2,0.48465842216829164,0.4082817533264973
81851,IqneyRimiRW4kS3T2yDx,body-parts,4,बाल,Hindi/Hinglish,8696.6,0.509477076880289,0.09249226371404579
81851,IqneyRimiRW4kS3T2yDx,body-parts,5,कान,Hindi/Hinglish,8384.2,0.42913092076385545,0.17453559355863138
81851,IqneyRimiRW4kS3T2yDx,body-parts,6,नाक,Hindi/Hinglish,9152.0,0.5085461333725804,0.24226005011329588
81851,IqneyRimiRW4kS3T2yDx,foods,1,दाल,Hindi/Hinglish,12656.2,0.5506614961561476,0.17874417592972955
81851,IqneyRimiRW4kS3T2yDx,foods,2,चावल,Hindi/Hinglish,13287.8,0.624104139905747,0.17755902156043885
81851,IqneyRimiRW4kS3T2yDx,foods,3,रोटी,Hindi/Hinglish,9608.2,0.5181451419744134,0.11759868429854442
81851,IqneyRimiRW4kS3T2yDx,foods,4,सब्ज़ी,Hindi/Hinglish,11056.3,0.5911587842139263,0.1164618632053506
81851,IqneyRimiRW4kS3T2yDx,foods,5,चाय,Hindi/Hinglish,11247.4,0.8673692973118488,0.144736829722027
81851,IqneyRimiRW4kS3T2yDx,animals,1,कुत्ता,Hindi/Hinglish,9695.3,0.4807636586681836,0.556114570015517
81851,IqneyRimiRW4kS3T2yDx,animals,2,बिल्ली,Hindi/Hinglish,8457.0,0.6302065109272547,0.5541795541716616
81851,IqneyRimiRW4kS3T2yDx,animals,3,शेर,Hindi/Hinglish,7935.9,0.5450643762068073,0.07348103240925899
81851,IqneyRimiRW4kS3T2yDx,animals,4,साँप,Hindi/Hinglish,10576.1,0.688692174540244,0.23875290551876072
81851,IqneyRimiRW4kS3T2yDx,animals,5,मछली,Hindi/Hinglish,8728.3,0.549915757584265,0.387770891339831
81851,IqneyRimiRW4kS3T2yDx,animals,6,चूहा,Hindi/Hinglish,10055.6,0.41451967182134686,0.2577399406599791
83169,Mavi22vTqAVPlwdKOK98,colours,1,red,English,6518.9,0.20741527400055282,0.5406710113444364
83169,Mavi22vTqAVPlwdKOK98,colours,2,green,English,1364.7,0.403327967474272,0.5426019792420951
83169,Mavi22vTqAVPlwdKOK98,colours,3,blue,English,1372.5,0.8122410629281113,0.5580497224233647
83169,Mavi22vTqAVPlwdKOK98,colours,4,yellow,English,2014.6,0.5862169402231039,0.5426019792420951
83169,Mavi22vTqAVPlwdKOK98,colours,5,white,English,1415.1,0.03768205763867369,0.5503258508327299
83169,Mavi22vTqAVPlwdKOK98,colours,6,black,English,1166.3,0.9957315942284642,0.5387400434467777
83169,Mavi22vTqAVPlwdKOK98,colours,7,violet,English,1959.4,0.8157264564301201,0.7163890900313782
83169,Mavi22vTqAVPlwdKOK98,colours,8,maroon,English,1078.4,0.20657732022328384,0.7356987690079653
83169,Mavi22vTqAVPlwdKOK98,colours,9,brown,English,1276.1,0.9020924667106271,0.3939174511223751
83169,Mavi22vTqAVPlwdKOK98,colours,10,golden,English,3492.7,0.4961550637162004,0.7723871590634805
83169,Mavi22vTqAVPlwdKOK98,colours,11,silver,English,7309.7,0.015842564515130886,0.7550084479845522
83169,Mavi22vTqAVPlwdKOK98,colours,12,grey,English,1448.6,0.016731425780363237,0.853487810765146
83169,Mavi22vTqAVPlwdKOK98,colours,13,purple,English,14443.6,0.8487975542155874,0.9365194303644702
83169,Mavi22vTqAVPlwdKOK98,colours,14,pink,English,3749.3,0.15449429564254744,0.45377745594979485
83169,Mavi22vTqAVPlwdKOK98,colours,15,biege,Hindi/Hinglish,6885.3,0.0019824880249669887,0.426743905382573
83169,Mavi22vTqAVPlwdKOK98,colours,16,cream,English,3919.4,0.001993562459627345,0.32633357470432056
83169,Mavi22vTqAVPlwdKOK98,animals,1,cat,English,5001.7,0.3210441401604382,0.44605358435916004
83169,Mavi22vTqAVPlwdKOK98,animals,2,dog,English,1872.0,0.22066036203330244,0.44991552015447744
83169,Mavi22vTqAVPlwdKOK98,animals,3,wolf,English,1099.4,0.2203120830651215,0.32440260680666183
83169,Mavi22vTqAVPlwdKOK98,animals,4,fox,English,1123.9,0.22172481298050328,0.23557808351436157
83169,Mavi22vTqAVPlwdKOK98,animals,5,lion,English,3615.0,0.42247568862039364,0.5136374607772146
83169,Mavi22vTqAVPlwdKOK98,animals,6,peacock,English,7160.8,1.0017451911036463,0.40357229061066857
83169,Mavi22vTqAVPlwdKOK98,animals,7,tiger,English,1610.3,0.3913097207316353,0.44219164856384263
83169,Mavi22vTqAVPlwdKOK98,animals,8,leopard,English,2559.0,0.45985013038498973,0.4402606806661839
83169,Mavi22vTqAVPlwdKOK98,animals,9,zebra,English,1505.7,0.0029768980384183344,0.4866039102099928
83169,Mavi22vTqAVPlwdKOK98,animals,10,camel,English,2020.6,0.0208868628791891,0.9326574945691528
83169,Mavi22vTqAVPlwdKOK98,animals,11,donkey,English,1451.0,0.10838499280215327,0.33598841419261405
83169,Mavi22vTqAVPlwdKOK98,animals,12,horse,English,1634.5,0.11122260050663568,0.23557808351436157
83169,Mavi22vTqAVPlwdKOK98,animals,13,deer,English,1875.9,0.009859502095144195,0.1428916244267439
83169,Mavi22vTqAVPlwdKOK98,animals,14,cow,English,2841.0,0.08838422587079944,0.6719768283852281
83169,Mavi22vTqAVPlwdKOK98,animals,15,buffalo,English,2409.6,0.010020563055921281,0.6797006999758629
83169,Mavi22vTqAVPlwdKOK98,animals,16,bear,English,7711.3,0.3174531608970163,0.9674149167270094
83169,Mavi22vTqAVPlwdKOK98,animals,17,goat,English,5750.1,0.06105617339720514,0.7627323195751871
83169,Mavi22vTqAVPlwdKOK98,animals,18,elephant,English,4830.0,0.5109025238303736,0.9519671735457398
83169,Mavi22vTqAVPlwdKOK98,animals,19,giraffe,English,3494.3,0.7941470065865639,0.9674149167270094
83169,Mavi22vTqAVPlwdKOK98,foods,1,peas,English,31518.1,0.07894412236338966,0.3919864832247164
83169,Mavi22vTqAVPlwdKOK98,foods,2,potatoes,English,3084.8,0.05879061154384856,0.5464639150374125
83169,Mavi22vTqAVPlwdKOK98,foods,3,milk,English,3998.9,0.5979102792956745,0.42867487328023174
83169,Mavi22vTqAVPlwdKOK98,foods,4,ghee,English,2460.2,0.6687451917975382,0.4306058411778904
83169,Mavi22vTqAVPlwdKOK98,foods,5,curd,English,2085.3,0.5952632871450043,0.5117064928795558
83169,Mavi22vTqAVPlwdKOK98,foods,6,moong daal,Hindi/Hinglish,5347.7,0.37126330634654847,0.4016413227130099
83169,Mavi22vTqAVPlwdKOK98,foods,7,rice,English,2361.6,0.21951594503567878,0.4093651943036447
83169,Mavi22vTqAVPlwdKOK98,foods,8,soyabean,English,2223.9,0.2261676255166607,0.5464639150374125
83169,Mavi22vTqAVPlwdKOK98,foods,9,paneer,Hindi/Hinglish,1565.7,0.6704176709972122,0.5020516533912623
83169,Mavi22vTqAVPlwdKOK98,foods,10,wheat,English,2100.5,0.4331860486799418,0.5213613323678494
83169,Mavi22vTqAVPlwdKOK98,foods,11,corn,English,1813.4,0.378391155653433,0.5232923002655081
76112,NoiQzuTGhYw5YszqTdDY,colours,1,white,English,7854.1,0.027334749525126163,0.8481219056654117
76112,NoiQzuTGhYw5YszqTdDY,colours,2,black,English,3040.5,0.9604561627998339,0.06071566215054401
76112,NoiQzuTGhYw5YszqTdDY,colours,3,blue,English,1641.8,0.9180987734382862,0.8519166345498207
76112,NoiQzuTGhYw5YszqTdDY,colours,4,cyan,English,2765.0,0.7937495802458081,0.8500192701076161
76112,NoiQzuTGhYw5YszqTdDY,colours,5,green,English,8160.5,0.4818637105396432,0.8348403545699802
76112,NoiQzuTGhYw5YszqTdDY,colours,6,neon green,English,3037.3,0.375943848937917,0.8215588034745487
76112,NoiQzuTGhYw5YszqTdDY,colours,7,yellow,English,2932.4,0.2440818721368447,0.8234561679167531
76112,NoiQzuTGhYw5YszqTdDY,colours,8,red,English,2313.5,0.457315851568239,0.03984465328629451
76112,NoiQzuTGhYw5YszqTdDY,colours,9,maroon,English,3465.4,0.5916626867708262,0.047434111055112506
76112,NoiQzuTGhYw5YszqTdDY,colours,10,brown,English,1786.1,0.7840480545581826,0.05881829770833951
76112,NoiQzuTGhYw5YszqTdDY,colours,11,pink,English,4463.9,0.32905252098492216,0.16127597758738252
76112,NoiQzuTGhYw5YszqTdDY,colours,12,violet,English,6481.6,0.9599784274510685,0.5711066971035546
76112,NoiQzuTGhYw5YszqTdDY,colours,13,orange,English,1922.4,0.23260606197846492,0.08348403545699801
76112,NoiQzuTGhYw5YszqTdDY,colours,14,indigo,English,3189.7,0.9402850441998918,0.7172037591533011
76112,NoiQzuTGhYw5YszqTdDY,animals,1,lion,English,4210.8,0.015692743220801803,0.9391953988912276
76112,NoiQzuTGhYw5YszqTdDY,animals,2,tiger,English,1475.4,0.10814440142342382,0.8822744656250926
76112,NoiQzuTGhYw5YszqTdDY,animals,3,bear,English,2195.5,0.5028428168509648,0.9278112122380007
76112,NoiQzuTGhYw5YszqTdDY,animals,4,leopard,English,6826.9,0.0457999659226444,0.6318223592540986
76112,NoiQzuTGhYw5YszqTdDY,animals,5,rabbit,English,4841.4,0.9719912571261182,0.7361774035753461
76112,NoiQzuTGhYw5YszqTdDY,animals,6,deer,English,1672.5,0.9534490670785624,0.9240164833535917
76112,NoiQzuTGhYw5YszqTdDY,animals,7,snake,English,22858.2,0.08719247874795924,0.05502356882393051
76112,NoiQzuTGhYw5YszqTdDY,animals,8,duck,English,3239.1,0.9033674635359488,0.10245767987904301
76112,NoiQzuTGhYw5YszqTdDY,animals,9,mice,English,4147.1,0.4824588915273982,0.38137025288310455
76112,NoiQzuTGhYw5YszqTdDY,animals,10,owl,English,5200.1,0.766112868023696,0.07968930657258902
76112,NoiQzuTGhYw5YszqTdDY,foods,1,rice,English,16390.5,0.021395379935145255,0.9391953988912276
76112,NoiQzuTGhYw5YszqTdDY,foods,2,dal,English,1635.9,0.09245368981342579,0.9335033055646141
76112,NoiQzuTGhYw5YszqTdDY,foods,3,roti,Hindi/Hinglish,1819.8,0.11829022524578847,0.7285879458065281
76112,NoiQzuTGhYw5YszqTdDY,foods,4,bhindi,Hindi/Hinglish,4811.3,0.49182991784779273,0.9410927633334322
76112,NoiQzuTGhYw5YszqTdDY,foods,5,cucumber,English,4317.6,0.8159983459492988,0.9486822211022502
76112,NoiQzuTGhYw5YszqTdDY,foods,6,carrot,English,1825.0,0.6829378225497488,0.8234561679167531
76112,NoiQzuTGhYw5YszqTdDY,foods,7,spinach,English,2702.6,0.8905447771366259,0.7760220568616406
76112,NoiQzuTGhYw5YszqTdDY,foods,8,reddish,English,2241.2,0.7688750014100554,0.7342800391331417
76112,NoiQzuTGhYw5YszqTdDY,foods,9,cauliflower,English,2803.8,0.3100202989481454,0.9202217544691826
76112,NoiQzuTGhYw5YszqTdDY,foods,10,cabbage,English,2153.3,0.3697651362346586,0.7228958524799146
76112,NoiQzuTGhYw5YszqTdDY,foods,11,chakli,Hindi/Hinglish,4455.7,0.8678429960388909,0.05881829770833951
76112,NoiQzuTGhYw5YszqTdDY,foods,12,pizza,English,2120.0,0.7458805846260839,0.07020248436156651
76112,NoiQzuTGhYw5YszqTdDY,foods,13,burger,English,1786.4,0.6606666365157614,0.24286264860217605
76112,NoiQzuTGhYw5YszqTdDY,foods,14,pasta,English,3129.5,0.602789610331224,0.10056031543683852
76112,NoiQzuTGhYw5YszqTdDY,foods,15,maggi,Hindi/Hinglish,2140.3,0.5106325433584638,0.11384186653227002
76112,NoiQzuTGhYw5YszqTdDY,foods,16,baby corn,English,4616.7,0.49155033063923587,0.7646378702084137
35389,Pr8LxdF2iX0hT8yfadPw,animals,1,saanp,Hindi/Hinglish,13608.8,0.10860993049209,0.32931014047153623
35389,Pr8LxdF2iX0hT8yfadPw,animals,2,sher,Hindi/Hinglish,2768.4,0.3266210044229056,0.34092004730947867
35389,Pr8LxdF2iX0hT8yfadPw,animals,3,bhalu,Hindi/Hinglish,7567.4,0.5955716172158559,0.35252995414742117
35389,Pr8LxdF2iX0hT8yfadPw,animals,4,hathi,Hindi/Hinglish,4066.8,0.6488200450611472,0.3502079966770504
35389,Pr8LxdF2iX0hT8yfadPw,animals,5,ghoda,Hindi/Hinglish,7064.3,0.8805029234274783,0.5123839091157256
35389,Pr8LxdF2iX0hT8yfadPw,animals,6,bakri,Hindi/Hinglish,9255.3,0.8791498795861231,0.3719040245664136
35389,Pr8LxdF2iX0hT8yfadPw,animals,7,gaay,Hindi/Hinglish,2701.3,0.8763164437300935,0.4434984500670589
35389,Pr8LxdF2iX0hT8yfadPw,animals,8,kutta,Hindi/Hinglish,3269.2,0.21230557063760003,0.6188080551301984
35389,Pr8LxdF2iX0hT8yfadPw,animals,9,suar,Hindi/Hinglish,2731.2,0.21554455183689314,0.6845975272118725
35389,Pr8LxdF2iX0hT8yfadPw,animals,10,bagh,Hindi/Hinglish,5893.9,0.32925737948193495,0.41060371402622187
35389,Pr8LxdF2iX0hT8yfadPw,foods,1,roti,Hindi/Hinglish,30978.1,0.2866428154428713,0.34481422718178784
35389,Pr8LxdF2iX0hT8yfadPw,foods,2,chawal,Hindi/Hinglish,1402.5,0.49251277265571797,0.33320432034384534
35389,Pr8LxdF2iX0hT8yfadPw,foods,3,dal,English,1425.6,0.49826990306912133,0.3951238234795386
35389,Pr8LxdF2iX0hT8yfadPw,foods,4,sabzi,Hindi/Hinglish,1486.8,0.2782637900707915,0.420278621628414
35389,Pr8LxdF2iX0hT8yfadPw,foods,5,paratha,Hindi/Hinglish,2743.1,0.2576022524271272,0.2732198016811425
35389,Pr8LxdF2iX0hT8yfadPw,foods,6,samosa,Hindi/Hinglish,1934.9,0.8381133641005725,0.28095973957310416
35389,Pr8LxdF2iX0hT8yfadPw,foods,7,kachori,Hindi/Hinglish,3158.8,0.8367001461853774,0.3506191806007591
35389,Pr8LxdF2iX0hT8yfadPw,foods,8,idli,Hindi/Hinglish,4814.9,0.34488119957036983,0.6575077298272467
35389,Pr8LxdF2iX0hT8yfadPw,foods,9,rasam,Hindi/Hinglish,7267.8,0.24292803757295134,0.6582817708572748
35389,Pr8LxdF2iX0hT8yfadPw,foods,10,halwa,Hindi/Hinglish,3015.3,0.714355126783944,0.6188080403674384
35389,Pr8LxdF2iX0hT8yfadPw,body-parts,1,aankh,Hindi/Hinglish,10272.7,0.12535733192165166,0.15475042456313626
35389,Pr8LxdF2iX0hT8yfadPw,body-parts,2,naak,Hindi/Hinglish,2504.7,0.11921857037693866,0.08975908633573886
35389,Pr8LxdF2iX0hT8yfadPw,body-parts,3,muh,Hindi/Hinglish,2880.2,0.12061390047497188,0.22329722589840575
35389,Pr8LxdF2iX0hT8yfadPw,body-parts,4,daat,Hindi/Hinglish,3504.1,0.14336203052807178,0.34674921165477823
35389,Pr8LxdF2iX0hT8yfadPw,body-parts,5,jeeb,Hindi/Hinglish,2039.6,0.13807410608188944,0.284829708519085
35389,Pr8LxdF2iX0hT8yfadPw,body-parts,6,gala,Hindi/Hinglish,3277.8,0.3674010442286692,0.2608359128642118
35389,Pr8LxdF2iX0hT8yfadPw,body-parts,7,sar,Hindi/Hinglish,6173.9,0.6659838875838892,0.08975908633573886
35389,Pr8LxdF2iX0hT8yfadPw,body-parts,8,pair,English,3531.8,0.6279891889951228,0.29566563337803925
35389,Pr8LxdF2iX0hT8yfadPw,body-parts,9,dil,Hindi/Hinglish,4520.6,0.36501903825653087,0.49613000706453425
35389,Pr8LxdF2iX0hT8yfadPw,body-parts,10,kohni,Hindi/Hinglish,13666.4,0.6378044100004034,0.3653250744056942
35389,Pr8LxdF2iX0hT8yfadPw,body-parts,11,dimag,Hindi/Hinglish,1777.1,0.7675226885254327,0.08859814289277647
35389,Pr8LxdF2iX0hT8yfadPw,body-parts,12,pet,Hindi/Hinglish,2618.9,0.36684595811721415,0.33552629580632987
68981,QGKFJF8JqA57ioQoX1dW,body-parts,1,सिर,Hindi/Hinglish,23707.0,0.507074689136398,0.29388840216307666
68981,QGKFJF8JqA57ioQoX1dW,body-parts,2,सिर,Hindi/Hinglish,3934.0,0.5056006348402053,0.33255792876348145
68981,QGKFJF8JqA57ioQoX1dW,body-parts,3,कान,Hindi/Hinglish,5585.3,0.4379395533483548,0.3074227364732183
68981,QGKFJF8JqA57ioQoX1dW,body-parts,4,नाक,Hindi/Hinglish,4000.0,0.5081660758530107,0.4640343192048579
68981,QGKFJF8JqA57ioQoX1dW,body-parts,5,मुँह,Hindi/Hinglish,3487.9,0.5089827029398517,0.5800428990060723
68981,QGKFJF8JqA57ioQoX1dW,body-parts,6,हाथ,Hindi/Hinglish,3903.0,0.67252766181082,0.7153862421074892
68981,QGKFJF8JqA57ioQoX1dW,body-parts,7,उंगली,Hindi/Hinglish,4864.2,0.7106889004842049,0.7791909609981571
68981,QGKFJF8JqA57ioQoX1dW,body-parts,8,दिल,Hindi/Hinglish,3793.9,0.4908994414874338,0.705718860457388
68981,QGKFJF8JqA57ioQoX1dW,body-parts,9,बाल,Hindi/Hinglish,3773.7,0.5058747569622349,0.16627896438174072
68981,QGKFJF8JqA57ioQoX1dW,animals,1,कुत्ता,Hindi/Hinglish,15240.1,0.5735629016506771,0.27068668620283376
68981,QGKFJF8JqA57ioQoX1dW,animals,2,बिल्ली,Hindi/Hinglish,4001.4,0.5745595802944363,0.38862874233406847
68981,QGKFJF8JqA57ioQoX1dW,animals,3,शेर,Hindi/Hinglish,3725.1,0.21562486171161802,0.6438476178967403
68981,QGKFJF8JqA57ioQoX1dW,animals,4,बाघ,Hindi/Hinglish,4815.6,0.17440564185107807,0.5491072777257485
68981,QGKFJF8JqA57ioQoX1dW,animals,5,हाथी,Hindi/Hinglish,4897.0,0.25643890001479025,0.36542702637382557
68981,QGKFJF8JqA57ioQoX1dW,animals,6,घोड़ा,Hindi/Hinglish,4320.0,0.40152822202654465,0.5143047037853842
68981,QGKFJF8JqA57ioQoX1dW,animals,7,बंदर,Hindi/Hinglish,3631.9,0.4815229540053349,0.6051780912963355
68981,QGKFJF8JqA57ioQoX1dW,animals,8,बकरी,Hindi/Hinglish,4243.2,0.5834706195603454,0.5897102806561735
68981,QGKFJF8JqA57ioQoX1dW,animals,9,भेड़,Hindi/Hinglish,4621.3,0.5866809736082598,0.6631823811969427
68981,QGKFJF8JqA57ioQoX1dW,animals,10,खरगोश,Hindi/Hinglish,4244.5,0.6247891315367753,0.38476178967402797
68981,QGKFJF8JqA57ioQoX1dW,animals,11,भालू,Hindi/Hinglish,4171.0,0.1469586517369939,0.6515815232168213
68981,QGKFJF8JqA57ioQoX1dW,foods,1,चावल,Hindi/Hinglish,15123.6,0.6441502504695665,0.3460922630736232
68981,QGKFJF8JqA57ioQoX1dW,foods,2,रोटी,Hindi/Hinglish,6066.4,0.6484963004421622,0.440832603244615
68981,QGKFJF8JqA57ioQoX1dW,foods,3,दूध,Hindi/Hinglish,4874.1,0.5497253230016469,0.30935621280323855
68981,QGKFJF8JqA57ioQoX1dW,foods,4,केला,Hindi/Hinglish,4678.3,0.3689140264489862,0.6303132835865985
68981,QGKFJF8JqA57ioQoX1dW,foods,5,आम,Hindi/Hinglish,4554.5,0.36840374644208773,0.7115192894474487
68981,QGKFJF8JqA57ioQoX1dW,foods,6,अंडा,Hindi/Hinglish,3951.3,0.6189941424762802,0.7559892450379143
68981,QGKFJF8JqA57ioQoX1dW,foods,7,मछली,Hindi/Hinglish,9512.0,0.5870620571310075,0.8449291562188453
61476,SBOHk6nQ3YVew4sGg8Tz,colours,1,hara,Hindi/Hinglish,10062.8,0.18705366019914632,0.271885742733405
61476,SBOHk6nQ3YVew4sGg8Tz,colours,2,neela,Hindi/Hinglish,1362.6,0.4178865768721842,0.3131709709121849
61476,SBOHk6nQ3YVew4sGg8Tz,colours,3,peela,Hindi/Hinglish,1858.8,0.4121208094927211,0.5590972987551447
61476,SBOHk6nQ3YVew4sGg8Tz,colours,4,lal,Hindi/Hinglish,920.6,0.20509300058288,0.5720260003264225
61476,SBOHk6nQ3YVew4sGg8Tz,colours,5,gulabi,Hindi/Hinglish,2555.5,0.1957363740825775,0.636644087425013
61476,SBOHk6nQ3YVew4sGg8Tz,colours,6,safed,Hindi/Hinglish,1424.5,0.5918170601663546,0.6474052858911593
61476,SBOHk6nQ3YVew4sGg8Tz,colours,7,kaala,Hindi/Hinglish,2187.3,0.5905252879446696,0.29914572523026817
61476,SBOHk6nQ3YVew4sGg8Tz,colours,8,santara,Hindi/Hinglish,2470.3,0.29909363320943505,0.5486676110765816
61476,SBOHk6nQ3YVew4sGg8Tz,colours,9,peela,Hindi/Hinglish,12358.7,0.41270474818921604,0.5623613459709151
61476,SBOHk6nQ3YVew4sGg8Tz,colours,10,hara,Hindi/Hinglish,6340.9,0.18575800027549733,0.2740022947507077
61476,SBOHk6nQ3YVew4sGg8Tz,animals,1,kutta,Hindi/Hinglish,5230.0,0.1574629074120558,0.30812188246669486
61476,SBOHk6nQ3YVew4sGg8Tz,animals,2,billi,Hindi/Hinglish,1603.7,0.1475072083848986,0.4550044454652924
61476,SBOHk6nQ3YVew4sGg8Tz,animals,3,bhais,Hindi/Hinglish,1523.0,0.2755890931830997,0.46362361637022154
61476,SBOHk6nQ3YVew4sGg8Tz,animals,4,machli,Hindi/Hinglish,3550.4,0.6333364452510087,0.7099069305446789
61476,SBOHk6nQ3YVew4sGg8Tz,animals,5,bhallu,Hindi/Hinglish,1821.5,0.39623298390567324,0.5124569468872061
61476,SBOHk6nQ3YVew4sGg8Tz,animals,6,sher,Hindi/Hinglish,1062.9,0.3130938076781743,0.24460028469262737
61476,SBOHk6nQ3YVew4sGg8Tz,animals,7,cheetah,English,3300.8,0.3072000388592192,0.16774193835572382
